index	volume-mm3	name
2	224939.8	Left-Cerebral-White-Matter
4	4619.0	Left-Lateral-Ventricle
5	238.0	Left-Inf-Lat-Vent
7	13221.0	Left-Cerebellum-White-Matter
8	46681.0	Left-Cerebellum-Cortex
10	7746.0	Left-Thalamus
11	3770.0	Left-Caudate
12	5189.0	Left-Putamen
13	2452.0	Left-Pallidum
14	729.0	3rd-Ventricle
15	1043.0	4th-Ventricle
16	12235.0	Brain-Stem
17	4528.0	Left-Hippocampus
18	1636.0	Left-Amygdala
24	1410.0	CSF
26	545.0	Left-Accumbens-area
28	4492.0	Left-VentralDC
30	18.0	Left-vessel
31	453.0	Left-choroid-plexus
41	224034.8	Right-Cerebral-White-Matter
43	4127.0	Right-Lateral-Ventricle
44	150.0	Right-Inf-Lat-Vent
46	12251.0	Right-Cerebellum-White-Matter
47	46701.0	Right-Cerebellum-Cortex
49	7924.0	Right-Thalamus
50	3704.0	Right-Caudate
51	5240.0	Right-Putamen
52	2275.0	Right-Pallidum
53	4662.0	Right-Hippocampus
54	1720.0	Right-Amygdala
58	613.0	Right-Accumbens-area
60	4495.0	Right-VentralDC
62	16.0	Right-vessel
63	474.0	Right-choroid-plexus
85	191.0	Optic-Chiasm
130	80213.0	AirCavity
165	1026045.0	Skull
172	2535.0	Vermis
174	9292.0	Pons
257	223690.5	CSF-ExtraCerebral
258	1045365.0	Head-ExtraCerebral
1001	2173.5	ctx-lh-bankssts
1002	2089.4	ctx-lh-caudalanteriorcingulate
1003	5717.5	ctx-lh-caudalmiddlefrontal
1005	2796.1	ctx-lh-cuneus
1006	1850.8	ctx-lh-entorhinal
1007	9032.8	ctx-lh-fusiform
1008	10758.4	ctx-lh-inferiorparietal
1009	9352.2	ctx-lh-inferiortemporal
1010	2195.0	ctx-lh-isthmuscingulate
1011	10418.6	ctx-lh-lateraloccipital
1012	7720.2	ctx-lh-lateralorbitofrontal
1013	5486.5	ctx-lh-lingual
1014	5268.5	ctx-lh-medialorbitofrontal
1015	9574.8	ctx-lh-middletemporal
1016	2256.6	ctx-lh-parahippocampal
1017	3955.1	ctx-lh-paracentral
1018	4442.4	ctx-lh-parsopercularis
1019	2322.4	ctx-lh-parsorbitalis
1020	3665.6	ctx-lh-parstriangularis
1021	2163.2	ctx-lh-pericalcarine
1022	11930.1	ctx-lh-postcentral
1023	3270.8	ctx-lh-posteriorcingulate
1024	14784.0	ctx-lh-precentral
1025	8679.9	ctx-lh-precuneus
1026	2682.9	ctx-lh-rostralanteriorcingulate
1027	14351.8	ctx-lh-rostralmiddlefrontal
1028	22456.0	ctx-lh-superiorfrontal
1029	12887.2	ctx-lh-superiorparietal
1030	13728.1	ctx-lh-superiortemporal
1031	10390.8	ctx-lh-supramarginal
1032	1187.0	ctx-lh-frontalpole
1033	2574.9	ctx-lh-temporalpole
1034	1457.6	ctx-lh-transversetemporal
1035	6824.5	ctx-lh-insula
2001	2024.6	ctx-rh-bankssts
2002	1916.6	ctx-rh-caudalanteriorcingulate
2003	6701.1	ctx-rh-caudalmiddlefrontal
2005	3055.5	ctx-rh-cuneus
2006	1929.9	ctx-rh-entorhinal
2007	7729.9	ctx-rh-fusiform
2008	12111.0	ctx-rh-inferiorparietal
2009	9406.0	ctx-rh-inferiortemporal
2010	2290.0	ctx-rh-isthmuscingulate
2011	11173.1	ctx-rh-lateraloccipital
2012	8598.4	ctx-rh-lateralorbitofrontal
2013	5826.1	ctx-rh-lingual
2014	4701.5	ctx-rh-medialorbitofrontal
2015	10976.4	ctx-rh-middletemporal
2016	1943.5	ctx-rh-parahippocampal
2017	4340.2	ctx-rh-paracentral
2018	4451.5	ctx-rh-parsopercularis
2019	3133.1	ctx-rh-parsorbitalis
2020	4787.0	ctx-rh-parstriangularis
2021	2150.8	ctx-rh-pericalcarine
2022	9627.9	ctx-rh-postcentral
2023	3339.5	ctx-rh-posteriorcingulate
2024	14993.2	ctx-rh-precentral
2025	8863.1	ctx-rh-precuneus
2026	2167.1	ctx-rh-rostralanteriorcingulate
2027	14281.8	ctx-rh-rostralmiddlefrontal
2028	22302.6	ctx-rh-superiorfrontal
2029	13489.4	ctx-rh-superiorparietal
2030	11639.1	ctx-rh-superiortemporal
2031	9362.0	ctx-rh-supramarginal
2032	1078.1	ctx-rh-frontalpole
2033	2477.8	ctx-rh-temporalpole
2034	826.5	ctx-rh-transversetemporal
2035	6626.5	ctx-rh-insula
