index	volume-mm3	name
2	225039.6	Left-Cerebral-White-Matter
4	8824.0	Left-Lateral-Ventricle
5	201.0	Left-Inf-Lat-Vent
7	14723.0	Left-Cerebellum-White-Matter
8	55333.0	Left-Cerebellum-Cortex
10	7409.0	Left-Thalamus
11	3350.0	Left-Caudate
12	4415.0	Left-Putamen
13	1982.0	Left-Pallidum
14	675.0	3rd-Ventricle
15	2193.0	4th-Ventricle
16	12235.0	Brain-Stem
17	4013.0	Left-Hippocampus
18	1844.0	Left-Amygdala
24	1441.0	CSF
26	534.0	Left-Accumbens-area
28	4167.0	Left-VentralDC
30	23.0	Left-vessel
31	467.0	Left-choroid-plexus
41	221132.9	Right-Cerebral-White-Matter
43	5716.0	Right-Lateral-Ventricle
44	162.0	Right-Inf-Lat-Vent
46	13395.0	Right-Cerebellum-White-Matter
47	54273.0	Right-Cerebellum-Cortex
49	7218.0	Right-Thalamus
50	3304.0	Right-Caudate
51	4478.0	Right-Putamen
52	1950.0	Right-Pallidum
53	4633.0	Right-Hippocampus
54	1906.0	Right-Amygdala
58	601.0	Right-Accumbens-area
60	4328.0	Right-VentralDC
62	10.0	Right-vessel
63	382.0	Right-choroid-plexus
85	151.0	Optic-Chiasm
130	88724.0	AirCavity
165	1103941.0	Skull
172	3091.0	Vermis
174	10010.0	Pons
257	261442.4	CSF-ExtraCerebral
258	1333204.0	Head-ExtraCerebral
1001	2425.2	ctx-lh-bankssts
1002	2152.9	ctx-lh-caudalanteriorcingulate
1003	6500.8	ctx-lh-caudalmiddlefrontal
1005	2469.0	ctx-lh-cuneus
1006	2255.0	ctx-lh-entorhinal
1007	8656.5	ctx-lh-fusiform
1008	11567.6	ctx-lh-inferiorparietal
1009	13174.6	ctx-lh-inferiortemporal
1010	2088.9	ctx-lh-isthmuscingulate
1011	12663.4	ctx-lh-lateraloccipital
1012	7385.5	ctx-lh-lateralorbitofrontal
1013	4718.4	ctx-lh-lingual
1014	5115.8	ctx-lh-medialorbitofrontal
1015	11487.2	ctx-lh-middletemporal
1016	1914.1	ctx-lh-parahippocampal
1017	3249.6	ctx-lh-paracentral
1018	8586.4	ctx-lh-parsopercularis
1019	2170.1	ctx-lh-parsorbitalis
1020	4003.0	ctx-lh-parstriangularis
1021	1689.1	ctx-lh-pericalcarine
1022	7802.4	ctx-lh-postcentral
1023	2961.4	ctx-lh-posteriorcingulate
1024	8691.0	ctx-lh-precentral
1025	7725.9	ctx-lh-precuneus
1026	3139.5	ctx-lh-rostralanteriorcingulate
1027	19896.1	ctx-lh-rostralmiddlefrontal
1028	24495.4	ctx-lh-superiorfrontal
1029	8218.4	ctx-lh-superiorparietal
1030	13548.0	ctx-lh-superiortemporal
1031	9928.2	ctx-lh-supramarginal
1032	1105.9	ctx-lh-frontalpole
1033	2592.8	ctx-lh-temporalpole
1034	1596.0	ctx-lh-transversetemporal
1035	7029.1	ctx-lh-insula
2001	2069.6	ctx-rh-bankssts
2002	1963.4	ctx-rh-caudalanteriorcingulate
2003	5632.1	ctx-rh-caudalmiddlefrontal
2005	3480.8	ctx-rh-cuneus
2006	1401.6	ctx-rh-entorhinal
2007	8704.8	ctx-rh-fusiform
2008	12728.9	ctx-rh-inferiorparietal
2009	11578.9	ctx-rh-inferiortemporal
2010	2353.1	ctx-rh-isthmuscingulate
2011	11665.1	ctx-rh-lateraloccipital
2012	7616.1	ctx-rh-lateralorbitofrontal
2013	6317.6	ctx-rh-lingual
2014	5788.9	ctx-rh-medialorbitofrontal
2015	13083.0	ctx-rh-middletemporal
2016	1541.4	ctx-rh-parahippocampal
2017	3237.2	ctx-rh-paracentral
2018	4328.2	ctx-rh-parsopercularis
2019	2682.1	ctx-rh-parsorbitalis
2020	4817.6	ctx-rh-parstriangularis
2021	2421.2	ctx-rh-pericalcarine
2022	8225.6	ctx-rh-postcentral
2023	2904.8	ctx-rh-posteriorcingulate
2024	14384.2	ctx-rh-precentral
2025	9878.8	ctx-rh-precuneus
2026	1890.2	ctx-rh-rostralanteriorcingulate
2027	15194.5	ctx-rh-rostralmiddlefrontal
2028	18955.6	ctx-rh-superiorfrontal
2029	12333.4	ctx-rh-superiorparietal
2030	13708.9	ctx-rh-superiortemporal
2031	11646.5	ctx-rh-supramarginal
2032	1243.8	ctx-rh-frontalpole
2033	1818.5	ctx-rh-temporalpole
2034	951.5	ctx-rh-transversetemporal
2035	6384.0	ctx-rh-insula
