index	volume-mm3	name
2	199407.1	Left-Cerebral-White-Matter
4	5996.0	Left-Lateral-Ventricle
5	437.0	Left-Inf-Lat-Vent
7	11311.0	Left-Cerebellum-White-Matter
8	34623.0	Left-Cerebellum-Cortex
10	6483.0	Left-Thalamus
11	3309.0	Left-Caudate
12	4908.0	Left-Putamen
13	2231.0	Left-Pallidum
14	806.0	3rd-Ventricle
15	1146.0	4th-Ventricle
16	12570.0	Brain-Stem
17	3074.0	Left-Hippocampus
18	1101.0	Left-Amygdala
24	1093.0	CSF
26	694.0	Left-Accumbens-area
28	3995.0	Left-VentralDC
30	2.0	Left-vessel
31	425.0	Left-choroid-plexus
41	195858.4	Right-Cerebral-White-Matter
43	5234.0	Right-Lateral-Ventricle
44	187.0	Right-Inf-Lat-Vent
46	11021.0	Right-Cerebellum-White-Matter
47	34672.0	Right-Cerebellum-Cortex
49	6158.0	Right-Thalamus
50	3560.0	Right-Caudate
51	3873.0	Right-Putamen
52	1618.0	Right-Pallidum
53	2533.0	Right-Hippocampus
54	520.0	Right-Amygdala
58	334.0	Right-Accumbens-area
60	4075.0	Right-VentralDC
62	19.0	Right-vessel
63	542.0	Right-choroid-plexus
85	93.0	Optic-Chiasm
130	132641.0	AirCavity
165	895920.0	Skull
172	1010.0	Vermis
174	5219.0	Pons
257	159012.5	CSF-ExtraCerebral
258	1121776.0	Head-ExtraCerebral
1001	2209.5	ctx-lh-bankssts
1002	998.2	ctx-lh-caudalanteriorcingulate
1003	5118.1	ctx-lh-caudalmiddlefrontal
1005	3756.5	ctx-lh-cuneus
1006	1195.4	ctx-lh-entorhinal
1007	6985.5	ctx-lh-fusiform
1008	12363.9	ctx-lh-inferiorparietal
1009	6898.8	ctx-lh-inferiortemporal
1010	2214.9	ctx-lh-isthmuscingulate
1011	11198.2	ctx-lh-lateraloccipital
1012	5903.6	ctx-lh-lateralorbitofrontal
1013	6007.1	ctx-lh-lingual
1014	3761.8	ctx-lh-medialorbitofrontal
1015	11576.8	ctx-lh-middletemporal
1016	2294.5	ctx-lh-parahippocampal
1017	2958.6	ctx-lh-paracentral
1018	4047.1	ctx-lh-parsopercularis
1019	2910.8	ctx-lh-parsorbitalis
1020	4164.0	ctx-lh-parstriangularis
1021	1883.6	ctx-lh-pericalcarine
1022	8872.4	ctx-lh-postcentral
1023	2250.0	ctx-lh-posteriorcingulate
1024	13256.0	ctx-lh-precentral
1025	7214.8	ctx-lh-precuneus
1026	1323.4	ctx-lh-rostralanteriorcingulate
1027	17031.4	ctx-lh-rostralmiddlefrontal
1028	19671.9	ctx-lh-superiorfrontal
1029	12085.5	ctx-lh-superiorparietal
1030	10916.6	ctx-lh-superiortemporal
1031	9761.1	ctx-lh-supramarginal
1032	1009.4	ctx-lh-frontalpole
1033	1664.6	ctx-lh-temporalpole
1034	940.4	ctx-lh-transversetemporal
1035	5170.5	ctx-lh-insula
2001	1724.6	ctx-rh-bankssts
2002	1592.5	ctx-rh-caudalanteriorcingulate
2003	5610.2	ctx-rh-caudalmiddlefrontal
2005	3425.1	ctx-rh-cuneus
2006	2018.6	ctx-rh-entorhinal
2007	6778.2	ctx-rh-fusiform
2008	14050.5	ctx-rh-inferiorparietal
2009	5984.4	ctx-rh-inferiortemporal
2010	2410.5	ctx-rh-isthmuscingulate
2011	10264.4	ctx-rh-lateraloccipital
2012	5446.2	ctx-rh-lateralorbitofrontal
2013	6194.8	ctx-rh-lingual
2014	4537.5	ctx-rh-medialorbitofrontal
2015	8577.6	ctx-rh-middletemporal
2016	2124.5	ctx-rh-parahippocampal
2017	3652.2	ctx-rh-paracentral
2018	3981.1	ctx-rh-parsopercularis
2019	3140.2	ctx-rh-parsorbitalis
2020	4952.9	ctx-rh-parstriangularis
2021	2367.4	ctx-rh-pericalcarine
2022	8569.4	ctx-rh-postcentral
2023	2541.0	ctx-rh-posteriorcingulate
2024	14232.8	ctx-rh-precentral
2025	7786.4	ctx-rh-precuneus
2026	763.6	ctx-rh-rostralanteriorcingulate
2027	15477.9	ctx-rh-rostralmiddlefrontal
2028	18203.5	ctx-rh-superiorfrontal
2029	11916.1	ctx-rh-superiorparietal
2030	8990.0	ctx-rh-superiortemporal
2031	9120.5	ctx-rh-supramarginal
2032	1135.6	ctx-rh-frontalpole
2033	1461.2	ctx-rh-temporalpole
2034	865.6	ctx-rh-transversetemporal
2035	4710.9	ctx-rh-insula
