index	volume-mm3	name
2	233434.2	Left-Cerebral-White-Matter
4	3480.0	Left-Lateral-Ventricle
5	259.0	Left-Inf-Lat-Vent
7	13806.0	Left-Cerebellum-White-Matter
8	54094.0	Left-Cerebellum-Cortex
10	8158.0	Left-Thalamus
11	3140.0	Left-Caudate
12	5072.0	Left-Putamen
13	2164.0	Left-Pallidum
14	1068.0	3rd-Ventricle
15	1935.0	4th-Ventricle
16	11356.0	Brain-Stem
17	4879.0	Left-Hippocampus
18	1878.0	Left-Amygdala
24	1212.0	CSF
26	504.0	Left-Accumbens-area
28	4456.0	Left-VentralDC
30	6.0	Left-vessel
31	457.0	Left-choroid-plexus
41	234774.1	Right-Cerebral-White-Matter
43	4496.0	Right-Lateral-Ventricle
44	215.0	Right-Inf-Lat-Vent
46	13090.0	Right-Cerebellum-White-Matter
47	53334.0	Right-Cerebellum-Cortex
49	7901.0	Right-Thalamus
50	3264.0	Right-Caudate
51	5144.0	Right-Putamen
52	2174.0	Right-Pallidum
53	4817.0	Right-Hippocampus
54	2324.0	Right-Amygdala
58	614.0	Right-Accumbens-area
60	4463.0	Right-VentralDC
62	22.0	Right-vessel
63	377.0	Right-choroid-plexus
85	183.0	Optic-Chiasm
130	58364.0	AirCavity
165	993734.0	Skull
172	2772.0	Vermis
174	10079.0	Pons
257	268988.1	CSF-ExtraCerebral
258	1320217.0	Head-ExtraCerebral
1001	2465.9	ctx-lh-bankssts
1002	1985.4	ctx-lh-caudalanteriorcingulate
1003	4639.5	ctx-lh-caudalmiddlefrontal
1005	2438.9	ctx-lh-cuneus
1006	1871.2	ctx-lh-entorhinal
1007	8121.9	ctx-lh-fusiform
1008	8869.9	ctx-lh-inferiorparietal
1009	9284.8	ctx-lh-inferiortemporal
1010	1828.1	ctx-lh-isthmuscingulate
1011	9855.5	ctx-lh-lateraloccipital
1012	6633.1	ctx-lh-lateralorbitofrontal
1013	4881.6	ctx-lh-lingual
1014	4363.2	ctx-lh-medialorbitofrontal
1015	9949.1	ctx-lh-middletemporal
1016	2158.8	ctx-lh-parahippocampal
1017	3006.9	ctx-lh-paracentral
1018	3056.9	ctx-lh-parsopercularis
1019	1825.5	ctx-lh-parsorbitalis
1020	2735.9	ctx-lh-parstriangularis
1021	1916.0	ctx-lh-pericalcarine
1022	7864.8	ctx-lh-postcentral
1023	2299.1	ctx-lh-posteriorcingulate
1024	9930.5	ctx-lh-precentral
1025	7613.4	ctx-lh-precuneus
1026	2304.8	ctx-lh-rostralanteriorcingulate
1027	12782.6	ctx-lh-rostralmiddlefrontal
1028	19668.4	ctx-lh-superiorfrontal
1029	9642.8	ctx-lh-superiorparietal
1030	11600.5	ctx-lh-superiortemporal
1031	8926.4	ctx-lh-supramarginal
1032	683.6	ctx-lh-frontalpole
1033	2681.9	ctx-lh-temporalpole
1034	1160.0	ctx-lh-transversetemporal
1035	6658.4	ctx-lh-insula
2001	2008.2	ctx-rh-bankssts
2002	1503.2	ctx-rh-caudalanteriorcingulate
2003	5376.6	ctx-rh-caudalmiddlefrontal
2005	2645.4	ctx-rh-cuneus
2006	1664.4	ctx-rh-entorhinal
2007	7672.0	ctx-rh-fusiform
2008	13396.4	ctx-rh-inferiorparietal
2009	9644.4	ctx-rh-inferiortemporal
2010	1705.0	ctx-rh-isthmuscingulate
2011	9327.0	ctx-rh-lateraloccipital
2012	6597.0	ctx-rh-lateralorbitofrontal
2013	6812.6	ctx-rh-lingual
2014	4660.5	ctx-rh-medialorbitofrontal
2015	9233.6	ctx-rh-middletemporal
2016	1683.6	ctx-rh-parahippocampal
2017	3300.5	ctx-rh-paracentral
2018	2625.0	ctx-rh-parsopercularis
2019	1946.4	ctx-rh-parsorbitalis
2020	3489.8	ctx-rh-parstriangularis
2021	2257.0	ctx-rh-pericalcarine
2022	7835.4	ctx-rh-postcentral
2023	2612.0	ctx-rh-posteriorcingulate
2024	10981.4	ctx-rh-precentral
2025	8773.1	ctx-rh-precuneus
2026	1524.2	ctx-rh-rostralanteriorcingulate
2027	13389.5	ctx-rh-rostralmiddlefrontal
2028	19247.2	ctx-rh-superiorfrontal
2029	10441.4	ctx-rh-superiorparietal
2030	10191.0	ctx-rh-superiortemporal
2031	8616.5	ctx-rh-supramarginal
2032	758.1	ctx-rh-frontalpole
2033	2622.2	ctx-rh-temporalpole
2034	729.5	ctx-rh-transversetemporal
2035	5980.2	ctx-rh-insula
