index	volume-mm3	name
2	204149.1	Left-Cerebral-White-Matter
4	3945.0	Left-Lateral-Ventricle
5	125.0	Left-Inf-Lat-Vent
7	13013.0	Left-Cerebellum-White-Matter
8	46118.0	Left-Cerebellum-Cortex
10	7415.0	Left-Thalamus
11	3257.0	Left-Caudate
12	4872.0	Left-Putamen
13	1833.0	Left-Pallidum
14	504.0	3rd-Ventricle
15	1060.0	4th-Ventricle
16	9917.0	Brain-Stem
17	4283.0	Left-Hippocampus
18	1637.0	Left-Amygdala
24	1351.0	CSF
26	518.0	Left-Accumbens-area
28	3795.0	Left-VentralDC
30	35.0	Left-vessel
31	513.0	Left-choroid-plexus
41	204601.2	Right-Cerebral-White-Matter
43	3348.0	Right-Lateral-Ventricle
44	151.0	Right-Inf-Lat-Vent
46	12624.0	Right-Cerebellum-White-Matter
47	48340.0	Right-Cerebellum-Cortex
49	7071.0	Right-Thalamus
50	3396.0	Right-Caudate
51	4872.0	Right-Putamen
52	1879.0	Right-Pallidum
53	4080.0	Right-Hippocampus
54	1580.0	Right-Amygdala
58	588.0	Right-Accumbens-area
60	3561.0	Right-VentralDC
63	514.0	Right-choroid-plexus
85	136.0	Optic-Chiasm
130	64733.0	AirCavity
165	1047752.0	Skull
172	2425.0	Vermis
174	9341.0	Pons
257	221684.8	CSF-ExtraCerebral
258	1115738.0	Head-ExtraCerebral
1001	1828.4	ctx-lh-bankssts
1002	2154.5	ctx-lh-caudalanteriorcingulate
1003	6025.5	ctx-lh-caudalmiddlefrontal
1005	3226.2	ctx-lh-cuneus
1006	1382.6	ctx-lh-entorhinal
1007	8291.1	ctx-lh-fusiform
1008	8478.9	ctx-lh-inferiorparietal
1009	7652.5	ctx-lh-inferiortemporal
1010	1963.1	ctx-lh-isthmuscingulate
1011	11497.1	ctx-lh-lateraloccipital
1012	6456.9	ctx-lh-lateralorbitofrontal
1013	5694.1	ctx-lh-lingual
1014	4057.8	ctx-lh-medialorbitofrontal
1015	8200.9	ctx-lh-middletemporal
1016	1726.5	ctx-lh-parahippocampal
1017	3177.4	ctx-lh-paracentral
1018	4144.2	ctx-lh-parsopercularis
1019	1823.0	ctx-lh-parsorbitalis
1020	3341.5	ctx-lh-parstriangularis
1021	2023.5	ctx-lh-pericalcarine
1022	9574.5	ctx-lh-postcentral
1023	2537.9	ctx-lh-posteriorcingulate
1024	12747.5	ctx-lh-precentral
1025	8069.8	ctx-lh-precuneus
1026	2207.9	ctx-lh-rostralanteriorcingulate
1027	10805.5	ctx-lh-rostralmiddlefrontal
1028	20258.5	ctx-lh-superiorfrontal
1029	11383.4	ctx-lh-superiorparietal
1030	9563.0	ctx-lh-superiortemporal
1031	9852.2	ctx-lh-supramarginal
1032	896.5	ctx-lh-frontalpole
1033	2060.2	ctx-lh-temporalpole
1034	1310.8	ctx-lh-transversetemporal
1035	6169.4	ctx-lh-insula
2001	1647.4	ctx-rh-bankssts
2002	1549.0	ctx-rh-caudalanteriorcingulate
2003	4473.2	ctx-rh-caudalmiddlefrontal
2005	3607.8	ctx-rh-cuneus
2006	1652.4	ctx-rh-entorhinal
2007	6732.8	ctx-rh-fusiform
2008	10159.0	ctx-rh-inferiorparietal
2009	7356.9	ctx-rh-inferiortemporal
2010	1694.9	ctx-rh-isthmuscingulate
2011	11691.5	ctx-rh-lateraloccipital
2012	6170.2	ctx-rh-lateralorbitofrontal
2013	6533.4	ctx-rh-lingual
2014	4327.6	ctx-rh-medialorbitofrontal
2015	8377.5	ctx-rh-middletemporal
2016	2386.5	ctx-rh-parahippocampal
2017	3690.8	ctx-rh-paracentral
2018	3330.5	ctx-rh-parsopercularis
2019	2794.5	ctx-rh-parsorbitalis
2020	4530.6	ctx-rh-parstriangularis
2021	2334.0	ctx-rh-pericalcarine
2022	8323.5	ctx-rh-postcentral
2023	2795.2	ctx-rh-posteriorcingulate
2024	12960.9	ctx-rh-precentral
2025	8230.0	ctx-rh-precuneus
2026	1805.6	ctx-rh-rostralanteriorcingulate
2027	13470.9	ctx-rh-rostralmiddlefrontal
2028	19434.2	ctx-rh-superiorfrontal
2029	10014.6	ctx-rh-superiorparietal
2030	10320.5	ctx-rh-superiortemporal
2031	8133.1	ctx-rh-supramarginal
2032	1033.8	ctx-rh-frontalpole
2033	2461.1	ctx-rh-temporalpole
2034	1077.9	ctx-rh-transversetemporal
2035	5771.0	ctx-rh-insula
