index	volume-mm3	name
2	233796.9	Left-Cerebral-White-Matter
4	2995.0	Left-Lateral-Ventricle
5	142.0	Left-Inf-Lat-Vent
7	16897.0	Left-Cerebellum-White-Matter
8	51858.0	Left-Cerebellum-Cortex
10	8452.0	Left-Thalamus
11	3466.0	Left-Caudate
12	5090.0	Left-Putamen
13	1980.0	Left-Pallidum
14	861.0	3rd-Ventricle
15	1018.0	4th-Ventricle
16	12905.0	Brain-Stem
17	4427.0	Left-Hippocampus
18	1809.0	Left-Amygdala
24	1072.0	CSF
26	661.0	Left-Accumbens-area
28	4674.0	Left-VentralDC
30	9.0	Left-vessel
31	253.0	Left-choroid-plexus
41	230318.4	Right-Cerebral-White-Matter
43	2967.0	Right-Lateral-Ventricle
44	236.0	Right-Inf-Lat-Vent
46	14643.0	Right-Cerebellum-White-Matter
47	51511.0	Right-Cerebellum-Cortex
49	7766.0	Right-Thalamus
50	3404.0	Right-Caudate
51	5155.0	Right-Putamen
52	2003.0	Right-Pallidum
53	4528.0	Right-Hippocampus
54	1826.0	Right-Amygdala
58	762.0	Right-Accumbens-area
60	4590.0	Right-VentralDC
63	274.0	Right-choroid-plexus
85	151.0	Optic-Chiasm
130	79906.0	AirCavity
165	1007801.0	Skull
172	2143.0	Vermis
174	10950.0	Pons
257	217903.8	CSF-ExtraCerebral
258	895052.0	Head-ExtraCerebral
1001	2109.4	ctx-lh-bankssts
1002	3077.8	ctx-lh-caudalanteriorcingulate
1003	7187.5	ctx-lh-caudalmiddlefrontal
1005	3066.4	ctx-lh-cuneus
1006	1621.9	ctx-lh-entorhinal
1007	9371.5	ctx-lh-fusiform
1008	9597.4	ctx-lh-inferiorparietal
1009	12502.2	ctx-lh-inferiortemporal
1010	2321.2	ctx-lh-isthmuscingulate
1011	10986.4	ctx-lh-lateraloccipital
1012	7775.6	ctx-lh-lateralorbitofrontal
1013	4747.0	ctx-lh-lingual
1014	4809.4	ctx-lh-medialorbitofrontal
1015	9943.8	ctx-lh-middletemporal
1016	2396.4	ctx-lh-parahippocampal
1017	4613.2	ctx-lh-paracentral
1018	4825.6	ctx-lh-parsopercularis
1019	2403.1	ctx-lh-parsorbitalis
1020	4181.4	ctx-lh-parstriangularis
1021	1904.5	ctx-lh-pericalcarine
1022	9131.2	ctx-lh-postcentral
1023	3158.2	ctx-lh-posteriorcingulate
1024	14806.5	ctx-lh-precentral
1025	8658.1	ctx-lh-precuneus
1026	2543.5	ctx-lh-rostralanteriorcingulate
1027	14963.5	ctx-lh-rostralmiddlefrontal
1028	22721.1	ctx-lh-superiorfrontal
1029	11452.0	ctx-lh-superiorparietal
1030	12426.5	ctx-lh-superiortemporal
1031	10758.8	ctx-lh-supramarginal
1032	935.5	ctx-lh-frontalpole
1033	2908.1	ctx-lh-temporalpole
1034	1237.0	ctx-lh-transversetemporal
1035	7805.5	ctx-lh-insula
2001	2392.6	ctx-rh-bankssts
2002	2896.1	ctx-rh-caudalanteriorcingulate
2003	7115.9	ctx-rh-caudalmiddlefrontal
2005	3501.9	ctx-rh-cuneus
2006	1853.4	ctx-rh-entorhinal
2007	9213.9	ctx-rh-fusiform
2008	13086.1	ctx-rh-inferiorparietal
2009	11553.4	ctx-rh-inferiortemporal
2010	2238.9	ctx-rh-isthmuscingulate
2011	8424.0	ctx-rh-lateraloccipital
2012	7510.6	ctx-rh-lateralorbitofrontal
2013	5808.2	ctx-rh-lingual
2014	5182.9	ctx-rh-medialorbitofrontal
2015	11500.8	ctx-rh-middletemporal
2016	1965.2	ctx-rh-parahippocampal
2017	4593.4	ctx-rh-paracentral
2018	4972.4	ctx-rh-parsopercularis
2019	2767.4	ctx-rh-parsorbitalis
2020	4820.2	ctx-rh-parstriangularis
2021	2548.0	ctx-rh-pericalcarine
2022	8814.4	ctx-rh-postcentral
2023	3473.9	ctx-rh-posteriorcingulate
2024	12709.9	ctx-rh-precentral
2025	9107.6	ctx-rh-precuneus
2026	2492.2	ctx-rh-rostralanteriorcingulate
2027	16880.5	ctx-rh-rostralmiddlefrontal
2028	22345.2	ctx-rh-superiorfrontal
2029	11239.1	ctx-rh-superiorparietal
2030	11864.9	ctx-rh-superiortemporal
2031	7803.1	ctx-rh-supramarginal
2032	1118.8	ctx-rh-frontalpole
2033	2903.5	ctx-rh-temporalpole
2034	815.1	ctx-rh-transversetemporal
2035	6878.2	ctx-rh-insula
