index	volume-mm3	name
2	223040.9	Left-Cerebral-White-Matter
4	4595.0	Left-Lateral-Ventricle
5	541.0	Left-Inf-Lat-Vent
7	16244.0	Left-Cerebellum-White-Matter
8	54199.0	Left-Cerebellum-Cortex
10	9400.0	Left-Thalamus
11	3659.0	Left-Caudate
12	5514.0	Left-Putamen
13	2083.0	Left-Pallidum
14	1180.0	3rd-Ventricle
15	1324.0	4th-Ventricle
16	12976.0	Brain-Stem
17	4980.0	Left-Hippocampus
18	1869.0	Left-Amygdala
24	1921.0	CSF
26	443.0	Left-Accumbens-area
28	4762.0	Left-VentralDC
30	7.0	Left-vessel
31	662.0	Left-choroid-plexus
41	225426.8	Right-Cerebral-White-Matter
43	4520.0	Right-Lateral-Ventricle
44	301.0	Right-Inf-Lat-Vent
46	14369.0	Right-Cerebellum-White-Matter
47	56334.0	Right-Cerebellum-Cortex
49	8469.0	Right-Thalamus
50	3795.0	Right-Caudate
51	5484.0	Right-Putamen
52	2210.0	Right-Pallidum
53	4589.0	Right-Hippocampus
54	1884.0	Right-Amygdala
58	576.0	Right-Accumbens-area
60	4282.0	Right-VentralDC
62	9.0	Right-vessel
63	676.0	Right-choroid-plexus
85	207.0	Optic-Chiasm
130	75801.0	AirCavity
165	1228599.0	Skull
172	3368.0	Vermis
174	9668.0	Pons
257	263415.1	CSF-ExtraCerebral
258	2284789.0	Head-ExtraCerebral
1001	3115.0	ctx-lh-bankssts
1002	1565.8	ctx-lh-caudalanteriorcingulate
1003	5892.2	ctx-lh-caudalmiddlefrontal
1005	3347.5	ctx-lh-cuneus
1006	1693.4	ctx-lh-entorhinal
1007	8711.0	ctx-lh-fusiform
1008	13083.6	ctx-lh-inferiorparietal
1009	9763.4	ctx-lh-inferiortemporal
1010	2720.4	ctx-lh-isthmuscingulate
1011	12855.2	ctx-lh-lateraloccipital
1012	7305.1	ctx-lh-lateralorbitofrontal
1013	5961.0	ctx-lh-lingual
1014	5435.5	ctx-lh-medialorbitofrontal
1015	12030.0	ctx-lh-middletemporal
1016	2228.9	ctx-lh-parahippocampal
1017	3156.2	ctx-lh-paracentral
1018	3548.2	ctx-lh-parsopercularis
1019	2232.0	ctx-lh-parsorbitalis
1020	2690.0	ctx-lh-parstriangularis
1021	2382.4	ctx-lh-pericalcarine
1022	8740.2	ctx-lh-postcentral
1023	2575.8	ctx-lh-posteriorcingulate
1024	12963.8	ctx-lh-precentral
1025	8036.8	ctx-lh-precuneus
1026	2888.0	ctx-lh-rostralanteriorcingulate
1027	14215.2	ctx-lh-rostralmiddlefrontal
1028	20261.5	ctx-lh-superiorfrontal
1029	11242.0	ctx-lh-superiorparietal
1030	12419.9	ctx-lh-superiortemporal
1031	10682.8	ctx-lh-supramarginal
1032	1116.1	ctx-lh-frontalpole
1033	3120.6	ctx-lh-temporalpole
1034	1015.9	ctx-lh-transversetemporal
1035	7198.2	ctx-lh-insula
2001	2076.4	ctx-rh-bankssts
2002	2036.6	ctx-rh-caudalanteriorcingulate
2003	5278.4	ctx-rh-caudalmiddlefrontal
2005	3803.9	ctx-rh-cuneus
2006	2016.4	ctx-rh-entorhinal
2007	9123.4	ctx-rh-fusiform
2008	17152.4	ctx-rh-inferiorparietal
2009	11449.9	ctx-rh-inferiortemporal
2010	2224.4	ctx-rh-isthmuscingulate
2011	10719.9	ctx-rh-lateraloccipital
2012	7059.5	ctx-rh-lateralorbitofrontal
2013	6514.9	ctx-rh-lingual
2014	5671.6	ctx-rh-medialorbitofrontal
2015	12285.0	ctx-rh-middletemporal
2016	1922.5	ctx-rh-parahippocampal
2017	3354.2	ctx-rh-paracentral
2018	3611.2	ctx-rh-parsopercularis
2019	2329.4	ctx-rh-parsorbitalis
2020	3826.4	ctx-rh-parstriangularis
2021	3119.8	ctx-rh-pericalcarine
2022	7752.2	ctx-rh-postcentral
2023	2904.8	ctx-rh-posteriorcingulate
2024	13016.0	ctx-rh-precentral
2025	8022.8	ctx-rh-precuneus
2026	1866.2	ctx-rh-rostralanteriorcingulate
2027	17123.2	ctx-rh-rostralmiddlefrontal
2028	20238.0	ctx-rh-superiorfrontal
2029	10465.5	ctx-rh-superiorparietal
2030	10787.1	ctx-rh-superiortemporal
2031	9201.5	ctx-rh-supramarginal
2032	1364.2	ctx-rh-frontalpole
2033	3051.8	ctx-rh-temporalpole
2034	751.9	ctx-rh-transversetemporal
2035	6071.4	ctx-rh-insula
