index	volume-mm3	name
2	212231.0	Left-Cerebral-White-Matter
4	3238.0	Left-Lateral-Ventricle
5	159.0	Left-Inf-Lat-Vent
7	13774.0	Left-Cerebellum-White-Matter
8	47635.0	Left-Cerebellum-Cortex
10	7930.0	Left-Thalamus
11	3564.0	Left-Caudate
12	5415.0	Left-Putamen
13	1907.0	Left-Pallidum
14	501.0	3rd-Ventricle
15	1907.0	4th-Ventricle
16	10866.0	Brain-Stem
17	4329.0	Left-Hippocampus
18	1724.0	Left-Amygdala
24	955.0	CSF
26	627.0	Left-Accumbens-area
28	4210.0	Left-VentralDC
30	54.0	Left-vessel
31	391.0	Left-choroid-plexus
41	212239.4	Right-Cerebral-White-Matter
43	3309.0	Right-Lateral-Ventricle
44	141.0	Right-Inf-Lat-Vent
46	13416.0	Right-Cerebellum-White-Matter
47	47255.0	Right-Cerebellum-Cortex
49	7661.0	Right-Thalamus
50	3784.0	Right-Caudate
51	5326.0	Right-Putamen
52	2027.0	Right-Pallidum
53	4367.0	Right-Hippocampus
54	1852.0	Right-Amygdala
58	607.0	Right-Accumbens-area
60	4023.0	Right-VentralDC
62	29.0	Right-vessel
63	553.0	Right-choroid-plexus
85	157.0	Optic-Chiasm
130	115180.0	AirCavity
165	1069149.0	Skull
172	2258.0	Vermis
174	9851.0	Pons
257	190158.5	CSF-ExtraCerebral
258	1244390.0	Head-ExtraCerebral
1001	2421.4	ctx-lh-bankssts
1002	2058.9	ctx-lh-caudalanteriorcingulate
1003	4583.8	ctx-lh-caudalmiddlefrontal
1005	3036.8	ctx-lh-cuneus
1006	1398.5	ctx-lh-entorhinal
1007	7847.9	ctx-lh-fusiform
1008	10163.9	ctx-lh-inferiorparietal
1009	8826.8	ctx-lh-inferiortemporal
1010	2424.9	ctx-lh-isthmuscingulate
1011	9822.9	ctx-lh-lateraloccipital
1012	7044.0	ctx-lh-lateralorbitofrontal
1013	5451.0	ctx-lh-lingual
1014	4084.0	ctx-lh-medialorbitofrontal
1015	10029.8	ctx-lh-middletemporal
1016	1907.1	ctx-lh-parahippocampal
1017	2987.6	ctx-lh-paracentral
1018	4090.2	ctx-lh-parsopercularis
1019	2046.8	ctx-lh-parsorbitalis
1020	3485.2	ctx-lh-parstriangularis
1021	2433.5	ctx-lh-pericalcarine
1022	8463.1	ctx-lh-postcentral
1023	2257.2	ctx-lh-posteriorcingulate
1024	11839.0	ctx-lh-precentral
1025	8848.4	ctx-lh-precuneus
1026	2688.9	ctx-lh-rostralanteriorcingulate
1027	14131.5	ctx-lh-rostralmiddlefrontal
1028	17290.4	ctx-lh-superiorfrontal
1029	12819.9	ctx-lh-superiorparietal
1030	11996.1	ctx-lh-superiortemporal
1031	10567.1	ctx-lh-supramarginal
1032	825.8	ctx-lh-frontalpole
1033	2088.2	ctx-lh-temporalpole
1034	1078.0	ctx-lh-transversetemporal
1035	6229.8	ctx-lh-insula
2001	1945.8	ctx-rh-bankssts
2002	1514.0	ctx-rh-caudalanteriorcingulate
2003	4981.8	ctx-rh-caudalmiddlefrontal
2005	2909.0	ctx-rh-cuneus
2006	1620.4	ctx-rh-entorhinal
2007	7365.2	ctx-rh-fusiform
2008	12002.4	ctx-rh-inferiorparietal
2009	9257.6	ctx-rh-inferiortemporal
2010	2403.1	ctx-rh-isthmuscingulate
2011	11197.8	ctx-rh-lateraloccipital
2012	6707.8	ctx-rh-lateralorbitofrontal
2013	6218.0	ctx-rh-lingual
2014	4727.6	ctx-rh-medialorbitofrontal
2015	11766.4	ctx-rh-middletemporal
2016	1890.0	ctx-rh-parahippocampal
2017	3490.8	ctx-rh-paracentral
2018	4129.0	ctx-rh-parsopercularis
2019	2357.2	ctx-rh-parsorbitalis
2020	4381.9	ctx-rh-parstriangularis
2021	2187.4	ctx-rh-pericalcarine
2022	7386.5	ctx-rh-postcentral
2023	3057.5	ctx-rh-posteriorcingulate
2024	11626.1	ctx-rh-precentral
2025	8960.5	ctx-rh-precuneus
2026	2003.0	ctx-rh-rostralanteriorcingulate
2027	13904.8	ctx-rh-rostralmiddlefrontal
2028	17602.5	ctx-rh-superiorfrontal
2029	12517.2	ctx-rh-superiorparietal
2030	10674.8	ctx-rh-superiortemporal
2031	8288.8	ctx-rh-supramarginal
2032	1099.6	ctx-rh-frontalpole
2033	2048.5	ctx-rh-temporalpole
2034	914.4	ctx-rh-transversetemporal
2035	6120.6	ctx-rh-insula
