index	volume-mm3	name
2	218584.5	Left-Cerebral-White-Matter
4	8947.0	Left-Lateral-Ventricle
5	269.0	Left-Inf-Lat-Vent
7	12382.0	Left-Cerebellum-White-Matter
8	48553.0	Left-Cerebellum-Cortex
10	7454.0	Left-Thalamus
11	3289.0	Left-Caudate
12	4645.0	Left-Putamen
13	1994.0	Left-Pallidum
14	1203.0	3rd-Ventricle
15	2014.0	4th-Ventricle
16	12058.0	Brain-Stem
17	4764.0	Left-Hippocampus
18	1685.0	Left-Amygdala
24	1230.0	CSF
26	649.0	Left-Accumbens-area
28	4421.0	Left-VentralDC
30	49.0	Left-vessel
31	543.0	Left-choroid-plexus
41	218148.1	Right-Cerebral-White-Matter
43	7169.0	Right-Lateral-Ventricle
44	218.0	Right-Inf-Lat-Vent
46	11628.0	Right-Cerebellum-White-Matter
47	48448.0	Right-Cerebellum-Cortex
49	7358.0	Right-Thalamus
50	3387.0	Right-Caudate
51	4525.0	Right-Putamen
52	2040.0	Right-Pallidum
53	4908.0	Right-Hippocampus
54	1842.0	Right-Amygdala
58	663.0	Right-Accumbens-area
60	4098.0	Right-VentralDC
62	3.0	Right-vessel
63	648.0	Right-choroid-plexus
85	163.0	Optic-Chiasm
130	79200.0	AirCavity
165	1074429.0	Skull
172	1956.0	Vermis
174	8864.0	Pons
257	215933.8	CSF-ExtraCerebral
258	1272098.0	Head-ExtraCerebral
1001	3153.0	ctx-lh-bankssts
1002	1535.8	ctx-lh-caudalanteriorcingulate
1003	4690.8	ctx-lh-caudalmiddlefrontal
1005	2936.5	ctx-lh-cuneus
1006	1987.8	ctx-lh-entorhinal
1007	8351.6	ctx-lh-fusiform
1008	13254.2	ctx-lh-inferiorparietal
1009	11413.5	ctx-lh-inferiortemporal
1010	2224.8	ctx-lh-isthmuscingulate
1011	10812.1	ctx-lh-lateraloccipital
1012	7280.6	ctx-lh-lateralorbitofrontal
1013	5986.1	ctx-lh-lingual
1014	5329.4	ctx-lh-medialorbitofrontal
1015	12013.2	ctx-lh-middletemporal
1016	2342.5	ctx-lh-parahippocampal
1017	3726.5	ctx-lh-paracentral
1018	4372.0	ctx-lh-parsopercularis
1019	2132.6	ctx-lh-parsorbitalis
1020	3411.8	ctx-lh-parstriangularis
1021	1880.5	ctx-lh-pericalcarine
1022	8368.6	ctx-lh-postcentral
1023	3299.2	ctx-lh-posteriorcingulate
1024	13166.4	ctx-lh-precentral
1025	7650.8	ctx-lh-precuneus
1026	2138.9	ctx-lh-rostralanteriorcingulate
1027	13113.2	ctx-lh-rostralmiddlefrontal
1028	19711.1	ctx-lh-superiorfrontal
1029	12387.0	ctx-lh-superiorparietal
1030	12271.6	ctx-lh-superiortemporal
1031	10433.2	ctx-lh-supramarginal
1032	989.2	ctx-lh-frontalpole
1033	2279.0	ctx-lh-temporalpole
1034	1078.4	ctx-lh-transversetemporal
1035	6795.8	ctx-lh-insula
2001	2654.1	ctx-rh-bankssts
2002	2333.6	ctx-rh-caudalanteriorcingulate
2003	4767.9	ctx-rh-caudalmiddlefrontal
2005	2833.5	ctx-rh-cuneus
2006	2136.0	ctx-rh-entorhinal
2007	7903.1	ctx-rh-fusiform
2008	13776.2	ctx-rh-inferiorparietal
2009	9747.5	ctx-rh-inferiortemporal
2010	2089.4	ctx-rh-isthmuscingulate
2011	11462.2	ctx-rh-lateraloccipital
2012	7098.5	ctx-rh-lateralorbitofrontal
2013	6123.5	ctx-rh-lingual
2014	5291.6	ctx-rh-medialorbitofrontal
2015	13776.4	ctx-rh-middletemporal
2016	1949.4	ctx-rh-parahippocampal
2017	3923.4	ctx-rh-paracentral
2018	3510.2	ctx-rh-parsopercularis
2019	2687.9	ctx-rh-parsorbitalis
2020	3663.2	ctx-rh-parstriangularis
2021	2132.2	ctx-rh-pericalcarine
2022	9969.9	ctx-rh-postcentral
2023	3253.2	ctx-rh-posteriorcingulate
2024	12016.4	ctx-rh-precentral
2025	8424.4	ctx-rh-precuneus
2026	2195.1	ctx-rh-rostralanteriorcingulate
2027	14239.4	ctx-rh-rostralmiddlefrontal
2028	19993.4	ctx-rh-superiorfrontal
2029	10657.9	ctx-rh-superiorparietal
2030	12725.2	ctx-rh-superiortemporal
2031	10315.9	ctx-rh-supramarginal
2032	1096.0	ctx-rh-frontalpole
2033	3025.4	ctx-rh-temporalpole
2034	874.6	ctx-rh-transversetemporal
2035	6597.2	ctx-rh-insula
