index	volume-mm3	name
2	270569.8	Left-Cerebral-White-Matter
4	6668.0	Left-Lateral-Ventricle
5	225.0	Left-Inf-Lat-Vent
7	14288.0	Left-Cerebellum-White-Matter
8	54184.0	Left-Cerebellum-Cortex
10	7476.0	Left-Thalamus
11	3580.0	Left-Caudate
12	5761.0	Left-Putamen
13	2268.0	Left-Pallidum
14	916.0	3rd-Ventricle
15	920.0	4th-Ventricle
16	12076.0	Brain-Stem
17	4270.0	Left-Hippocampus
18	2022.0	Left-Amygdala
24	1410.0	CSF
26	548.0	Left-Accumbens-area
28	4845.0	Left-VentralDC
30	16.0	Left-vessel
31	481.0	Left-choroid-plexus
41	273224.2	Right-Cerebral-White-Matter
43	6268.0	Right-Lateral-Ventricle
44	213.0	Right-Inf-Lat-Vent
46	13381.0	Right-Cerebellum-White-Matter
47	55564.0	Right-Cerebellum-Cortex
49	7882.0	Right-Thalamus
50	3930.0	Right-Caudate
51	6093.0	Right-Putamen
52	2470.0	Right-Pallidum
53	3852.0	Right-Hippocampus
54	2024.0	Right-Amygdala
58	575.0	Right-Accumbens-area
60	4546.0	Right-VentralDC
62	22.0	Right-vessel
63	537.0	Right-choroid-plexus
85	197.0	Optic-Chiasm
130	96160.0	AirCavity
165	1275303.0	Skull
172	2779.0	Vermis
174	10487.0	Pons
257	281739.4	CSF-ExtraCerebral
258	1408064.0	Head-ExtraCerebral
1001	2568.8	ctx-lh-bankssts
1002	2310.0	ctx-lh-caudalanteriorcingulate
1003	6062.5	ctx-lh-caudalmiddlefrontal
1005	3909.1	ctx-lh-cuneus
1006	2458.6	ctx-lh-entorhinal
1007	11131.8	ctx-lh-fusiform
1008	13340.0	ctx-lh-inferiorparietal
1009	9800.1	ctx-lh-inferiortemporal
1010	2567.8	ctx-lh-isthmuscingulate
1011	15279.5	ctx-lh-lateraloccipital
1012	7925.2	ctx-lh-lateralorbitofrontal
1013	7018.1	ctx-lh-lingual
1014	4504.1	ctx-lh-medialorbitofrontal
1015	10905.4	ctx-lh-middletemporal
1016	2324.2	ctx-lh-parahippocampal
1017	3956.0	ctx-lh-paracentral
1018	4307.2	ctx-lh-parsopercularis
1019	2582.0	ctx-lh-parsorbitalis
1020	3559.0	ctx-lh-parstriangularis
1021	1690.8	ctx-lh-pericalcarine
1022	9676.9	ctx-lh-postcentral
1023	3316.4	ctx-lh-posteriorcingulate
1024	14550.1	ctx-lh-precentral
1025	9983.8	ctx-lh-precuneus
1026	3047.8	ctx-lh-rostralanteriorcingulate
1027	14912.1	ctx-lh-rostralmiddlefrontal
1028	25127.4	ctx-lh-superiorfrontal
1029	13332.5	ctx-lh-superiorparietal
1030	12804.8	ctx-lh-superiortemporal
1031	10389.2	ctx-lh-supramarginal
1032	900.2	ctx-lh-frontalpole
1033	2906.8	ctx-lh-temporalpole
1034	1484.5	ctx-lh-transversetemporal
1035	7166.6	ctx-lh-insula
2001	1837.9	ctx-rh-bankssts
2002	3280.4	ctx-rh-caudalanteriorcingulate
2003	6607.9	ctx-rh-caudalmiddlefrontal
2005	4222.1	ctx-rh-cuneus
2006	1814.8	ctx-rh-entorhinal
2007	10104.2	ctx-rh-fusiform
2008	14872.2	ctx-rh-inferiorparietal
2009	11881.5	ctx-rh-inferiortemporal
2010	2708.4	ctx-rh-isthmuscingulate
2011	15102.9	ctx-rh-lateraloccipital
2012	7699.5	ctx-rh-lateralorbitofrontal
2013	6505.9	ctx-rh-lingual
2014	5220.4	ctx-rh-medialorbitofrontal
2015	12612.6	ctx-rh-middletemporal
2016	1850.1	ctx-rh-parahippocampal
2017	4742.5	ctx-rh-paracentral
2018	3951.8	ctx-rh-parsopercularis
2019	3015.8	ctx-rh-parsorbitalis
2020	4529.1	ctx-rh-parstriangularis
2021	2054.2	ctx-rh-pericalcarine
2022	9975.0	ctx-rh-postcentral
2023	4101.6	ctx-rh-posteriorcingulate
2024	14964.2	ctx-rh-precentral
2025	10229.5	ctx-rh-precuneus
2026	2824.6	ctx-rh-rostralanteriorcingulate
2027	17382.8	ctx-rh-rostralmiddlefrontal
2028	21068.0	ctx-rh-superiorfrontal
2029	12626.1	ctx-rh-superiorparietal
2030	12265.5	ctx-rh-superiortemporal
2031	10073.5	ctx-rh-supramarginal
2032	1268.4	ctx-rh-frontalpole
2033	2647.0	ctx-rh-temporalpole
2034	1002.1	ctx-rh-transversetemporal
2035	7308.8	ctx-rh-insula
