index	volume-mm3	name
2	206662.0	Left-Cerebral-White-Matter
4	6104.0	Left-Lateral-Ventricle
5	160.0	Left-Inf-Lat-Vent
7	11553.0	Left-Cerebellum-White-Matter
8	45065.0	Left-Cerebellum-Cortex
10	7592.0	Left-Thalamus
11	3046.0	Left-Caudate
12	4678.0	Left-Putamen
13	1769.0	Left-Pallidum
14	894.0	3rd-Ventricle
15	1737.0	4th-Ventricle
16	10277.0	Brain-Stem
17	4278.0	Left-Hippocampus
18	1864.0	Left-Amygdala
24	1409.0	CSF
26	476.0	Left-Accumbens-area
28	3699.0	Left-VentralDC
30	16.0	Left-vessel
31	576.0	Left-choroid-plexus
41	204650.9	Right-Cerebral-White-Matter
43	7016.0	Right-Lateral-Ventricle
44	147.0	Right-Inf-Lat-Vent
46	11328.0	Right-Cerebellum-White-Matter
47	45472.0	Right-Cerebellum-Cortex
49	6802.0	Right-Thalamus
50	3286.0	Right-Caudate
51	4556.0	Right-Putamen
52	2006.0	Right-Pallidum
53	4366.0	Right-Hippocampus
54	1914.0	Right-Amygdala
58	477.0	Right-Accumbens-area
60	3623.0	Right-VentralDC
62	69.0	Right-vessel
63	619.0	Right-choroid-plexus
85	163.0	Optic-Chiasm
130	97610.0	AirCavity
165	1014811.0	Skull
172	2441.0	Vermis
174	8022.0	Pons
257	199067.9	CSF-ExtraCerebral
258	1144656.0	Head-ExtraCerebral
1001	2064.9	ctx-lh-bankssts
1002	1303.0	ctx-lh-caudalanteriorcingulate
1003	5961.1	ctx-lh-caudalmiddlefrontal
1005	2855.1	ctx-lh-cuneus
1006	1649.5	ctx-lh-entorhinal
1007	9318.0	ctx-lh-fusiform
1008	8744.8	ctx-lh-inferiorparietal
1009	8955.9	ctx-lh-inferiortemporal
1010	2271.5	ctx-lh-isthmuscingulate
1011	10620.9	ctx-lh-lateraloccipital
1012	7227.2	ctx-lh-lateralorbitofrontal
1013	5890.4	ctx-lh-lingual
1014	4290.0	ctx-lh-medialorbitofrontal
1015	8751.5	ctx-lh-middletemporal
1016	2187.0	ctx-lh-parahippocampal
1017	3124.5	ctx-lh-paracentral
1018	3918.9	ctx-lh-parsopercularis
1019	2283.2	ctx-lh-parsorbitalis
1020	3406.8	ctx-lh-parstriangularis
1021	1902.5	ctx-lh-pericalcarine
1022	7826.2	ctx-lh-postcentral
1023	2814.2	ctx-lh-posteriorcingulate
1024	11143.2	ctx-lh-precentral
1025	8425.9	ctx-lh-precuneus
1026	2640.6	ctx-lh-rostralanteriorcingulate
1027	13419.8	ctx-lh-rostralmiddlefrontal
1028	18930.9	ctx-lh-superiorfrontal
1029	11224.2	ctx-lh-superiorparietal
1030	10697.0	ctx-lh-superiortemporal
1031	10243.5	ctx-lh-supramarginal
1032	895.6	ctx-lh-frontalpole
1033	2200.4	ctx-lh-temporalpole
1034	1305.5	ctx-lh-transversetemporal
1035	6329.5	ctx-lh-insula
2001	2135.1	ctx-rh-bankssts
2002	1767.2	ctx-rh-caudalanteriorcingulate
2003	5298.6	ctx-rh-caudalmiddlefrontal
2005	3202.2	ctx-rh-cuneus
2006	1790.9	ctx-rh-entorhinal
2007	8288.4	ctx-rh-fusiform
2008	12129.6	ctx-rh-inferiorparietal
2009	8763.8	ctx-rh-inferiortemporal
2010	2389.1	ctx-rh-isthmuscingulate
2011	10075.0	ctx-rh-lateraloccipital
2012	7128.9	ctx-rh-lateralorbitofrontal
2013	6205.1	ctx-rh-lingual
2014	5376.5	ctx-rh-medialorbitofrontal
2015	9226.5	ctx-rh-middletemporal
2016	2028.9	ctx-rh-parahippocampal
2017	2782.9	ctx-rh-paracentral
2018	3502.2	ctx-rh-parsopercularis
2019	2173.1	ctx-rh-parsorbitalis
2020	3903.9	ctx-rh-parstriangularis
2021	2303.6	ctx-rh-pericalcarine
2022	7393.8	ctx-rh-postcentral
2023	2930.0	ctx-rh-posteriorcingulate
2024	11053.5	ctx-rh-precentral
2025	8016.9	ctx-rh-precuneus
2026	1848.4	ctx-rh-rostralanteriorcingulate
2027	14370.0	ctx-rh-rostralmiddlefrontal
2028	18429.5	ctx-rh-superiorfrontal
2029	10768.8	ctx-rh-superiorparietal
2030	10341.8	ctx-rh-superiortemporal
2031	7905.2	ctx-rh-supramarginal
2032	1119.9	ctx-rh-frontalpole
2033	2119.8	ctx-rh-temporalpole
2034	758.4	ctx-rh-transversetemporal
2035	5994.6	ctx-rh-insula
